LAMMPS data file for two C320 fullerenes with bonds

640 atoms
960 bonds
1 atom types
1 bond types

-47.875 207.875 xlo xhi
-17.858 17.858 ylo yhi
-17.949 17.944 zlo zhi

Masses

1 12.0

Atoms

1 1 1 0.0 0.855400 -0.656300 -7.946100
2 1 1 0.0 -0.408900 -1.082100 -7.936800
3 1 1 0.0 -1.199900 -0.007800 -7.928300
4 1 1 0.0 -0.426600 1.078200 -7.938100
5 1 1 0.0 0.845300 0.676900 -7.949200
6 1 1 0.0 7.229300 -1.015000 -3.301400
7 1 1 0.0 6.652200 -0.608800 -4.432400
8 1 1 0.0 6.641200 0.725200 -4.428000
9 1 1 0.0 7.215600 1.141900 -3.299000
10 1 1 0.0 7.579800 0.065100 -2.600500
11 1 1 0.0 1.248000 -7.215300 -3.248500
12 1 1 0.0 1.450900 -6.546300 -4.384200
13 1 1 0.0 2.715400 -6.124500 -4.392700
14 1 1 0.0 3.292600 -6.533400 -3.262600
15 1 1 0.0 2.387600 -7.209500 -2.554400
16 1 1 0.0 -6.494600 -3.443100 -3.181000
17 1 1 0.0 -5.802600 -3.438500 -4.321200
18 1 1 0.0 -5.011500 -4.511500 -4.325800
19 1 1 0.0 -5.214800 -5.177600 -3.189200
20 1 1 0.0 -6.132800 -4.519700 -2.480500
21 1 1 0.0 -5.299800 5.085900 -3.190000
22 1 1 0.0 -5.088400 4.420400 -4.326000
23 1 1 0.0 -5.863600 3.335800 -4.317300
24 1 1 0.0 -6.553000 3.332200 -3.176200
25 1 1 0.0 -6.207200 4.414300 -2.478300
26 1 1 0.0 3.180600 6.588600 -3.263100
27 1 1 0.0 2.606100 6.173500 -4.392400
28 1 1 0.0 1.335200 6.575800 -4.379200
29 1 1 0.0 1.125600 7.239200 -3.242200
30 1 1 0.0 2.266000 7.249900 -2.551300
31 1 1 0.0 -0.856000 0.655400 7.944000
32 1 1 0.0 -0.842600 -0.677400 7.944400
33 1 1 0.0 0.428300 -1.078300 7.936800
34 1 1 0.0 1.202100 0.008300 7.930200
35 1 1 0.0 0.408600 1.080900 7.936100
36 1 1 0.0 -7.579800 -0.066000 2.600400
37 1 1 0.0 -7.212000 -1.140600 3.300400
38 1 1 0.0 -6.642200 -0.725100 4.431500
39 1 1 0.0 -6.653300 0.608800 4.431200
40 1 1 0.0 -7.233100 1.015900 3.300100
41 1 1 0.0 -2.265600 -7.251400 2.552500
42 1 1 0.0 -1.125300 -7.237500 3.245700
43 1 1 0.0 -1.339600 -6.573200 4.381700
44 1 1 0.0 -2.611500 -6.174500 4.390700
45 1 1 0.0 -3.184400 -6.593900 3.262400
46 1 1 0.0 6.208400 -4.415000 2.479300
47 1 1 0.0 6.551900 -3.331800 3.179200
48 1 1 0.0 5.861200 -3.340100 4.319800
49 1 1 0.0 5.089300 -4.426900 4.324400
50 1 1 0.0 5.303800 -5.091900 3.189300
51 1 1 0.0 6.132400 4.519900 2.480600
52 1 1 0.0 5.212900 5.175800 3.191500
53 1 1 0.0 5.012900 4.506800 4.327500
54 1 1 0.0 5.807500 3.436600 4.318700
55 1 1 0.0 6.499800 3.444200 3.179300
56 1 1 0.0 -2.389700 7.211900 2.556500
57 1 1 0.0 -3.293400 6.534800 3.267800
58 1 1 0.0 -2.715300 6.129900 4.398500
59 1 1 0.0 -1.450200 6.553100 4.383600
60 1 1 0.0 -1.249200 7.222900 3.248700
61 1 1 0.0 1.613300 -2.732900 -7.315500
62 1 1 0.0 2.259900 -4.634000 -6.079800
63 1 1 0.0 5.768100 -2.696800 -4.796600
64 1 1 0.0 4.400900 -4.613900 -4.783800
65 1 1 0.0 5.083300 -0.676300 -6.108600
66 1 1 0.0 3.068200 -0.694900 -7.329100
67 1 1 0.0 3.874100 -2.801100 -6.356900
68 1 1 0.0 4.742300 -3.415400 -5.397800
69 1 1 0.0 3.187000 -5.171000 -5.185900
70 1 1 0.0 4.065600 -1.422600 -6.691800
71 1 1 0.0 1.905400 -1.404700 -7.632500
72 1 1 0.0 2.629600 -3.434100 -6.677700
73 1 1 0.0 5.897400 -1.370600 -5.213100
74 1 1 0.0 0.242400 -3.191600 -7.303700
75 1 1 0.0 0.888400 -5.092500 -6.068000
76 1 1 0.0 -3.058400 -5.650600 -4.719300
77 1 1 0.0 -0.813200 -6.359200 -4.738400
78 1 1 0.0 -3.745000 -3.630700 -6.029000
79 1 1 0.0 -2.144300 -2.439100 -7.283300
80 1 1 0.0 -1.506600 -4.602800 -6.308900
81 1 1 0.0 -1.816600 -5.610600 -5.340500
